Search_method Problem Max_evals Run Score
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 21 9885
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 22 9443
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 23 -5971
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 24 9290
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 25 -4664
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 26 -5468
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 27 -5830
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 28 9780
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 29 11236
hill_climber_penalized_score knapPI_11_20_1000_4 1000 0 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 1 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 2 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 3 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 4 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 5 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 6 1240
hill_climber_penalized_score knapPI_11_20_1000_4 1000 7 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 8 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 9 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 10 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 11 1440
hill_climber_penalized_score knapPI_11_20_1000_4 1000 12 1160
hill_climber_penalized_score knapPI_11_20_1000_4 1000 13 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 14 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 15 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 16 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 17 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 18 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 19 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 20 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 21 1200
hill_climber_penalized_score knapPI_11_20_1000_4 1000 22 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 23 1360
hill_climber_penalized_score knapPI_11_20_1000_4 1000 24 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 25 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 26 1440
hill_climber_penalized_score knapPI_11_20_1000_4 1000 27 1240
hill_climber_penalized_score knapPI_11_20_1000_4 1000 28 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 29 1240
hill_climber_penalized_score knapPI_13_20_1000_4 1000 0 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 1 845
hill_climber_penalized_score knapPI_13_20_1000_4 1000 2 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 3 880
hill_climber_penalized_score knapPI_13_20_1000_4 1000 4 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 5 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 6 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 7 881
hill_climber_penalized_score knapPI_13_20_1000_4 1000 8 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 9 845
hill_climber_penalized_score knapPI_13_20_1000_4 1000 10 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 11 890
hill_climber_penalized_score knapPI_13_20_1000_4 1000 12 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 13 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 14 880
hill_climber_penalized_score knapPI_13_20_1000_4 1000 15 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 16 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 17 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 18 836
hill_climber_penalized_score knapPI_13_20_1000_4 1000 19 890
hill_climber_penalized_score knapPI_13_20_1000_4 1000 20 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 21 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 22 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 23 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 24 872
hill_climber_penalized_score knapPI_13_20_1000_4 1000 25 890
hill_climber_penalized_score knapPI_13_20_1000_4 1000 26 881
hill_climber_penalized_score knapPI_13_20_1000_4 1000 27 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 28 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 29 890
hill_climber_penalized_score knapPI_16_20_1000_4 1000 0 2217
hill_climber_penalized_score knapPI_16_20_1000_4 1000 1 2538
hill_climber_penalized_score knapPI_16_20_1000_4 1000 2 2217
hill_climber_penalized_score knapPI_16_20_1000_4 1000 3 2303
hill_climber_penalized_score knapPI_16_20_1000_4 1000 4 2531
hill_climber_penalized_score knapPI_16_20_1000_4 1000 5 2893
hill_climber_penalized_score knapPI_16_20_1000_4 1000 6 2582
hill_climber_penalized_score knapPI_16_20_1000_4 1000 7 2682
hill_climber_penalized_score knapPI_16_20_1000_4 1000 8 2593
hill_climber_penalized_score knapPI_16_20_1000_4 1000 9 2532
hill_climber_penalized_score knapPI_16_20_1000_4 1000 10 2575
hill_climber_penalized_score knapPI_16_20_1000_4 1000 11 2449
hill_climber_penalized_score knapPI_16_20_1000_4 1000 12 2538
hill_climber_penalized_score knapPI_16_20_1000_4 1000 13 2217
hill_climber_penalized_score knapPI_16_20_1000_4 1000 14 2597
hill_climber_penalized_score knapPI_16_20_1000_4 1000 15 2893
hill_climber_penalized_score knapPI_16_20_1000_4 1000 16 2633
hill_climber_penalized_score knapPI_16_20_1000_4 1000 17 2098
hill_climber_penalized_score knapPI_16_20_1000_4 1000 18 2485
hill_climber_penalized_score knapPI_16_20_1000_4 1000 19 2539
hill_climber_penalized_score knapPI_16_20_1000_4 1000 20 2292
hill_climber_penalized_score knapPI_16_20_1000_4 1000 21 2214
hill_climber_penalized_score knapPI_16_20_1000_4 1000 22 2532
hill_climber_penalized_score knapPI_16_20_1000_4 1000 23 2460
hill_climber_penalized_score knapPI_16_20_1000_4 1000 24 2886
hill_climber_penalized_score knapPI_16_20_1000_4 1000 25 2528
hill_climber_penalized_score knapPI_16_20_1000_4 1000 26 2893
hill_climber_penalized_score knapPI_16_20_1000_4 1000 27 2675
hill_climber_penalized_score knapPI_16_20_1000_4 1000 28 2557
hill_climber_penalized_score knapPI_16_20_1000_4 1000 29 2303
hill_climber_penalized_score knapPI_11_200_1000_4 1000 0 4200
hill_climber_penalized_score knapPI_11_200_1000_4 1000 1 4620
hill_climber_penalized_score knapPI_11_200_1000_4 1000 2 4500
hill_climber_penalized_score knapPI_11_200_1000_4 1000 3 4740
hill_climber_penalized_score knapPI_11_200_1000_4 1000 4 4420
hill_climber_penalized_score knapPI_11_200_1000_4 1000 5 4500
hill_climber_penalized_score knapPI_11_200_1000_4 1000 6 4540
hill_climber_penalized_score knapPI_11_200_1000_4 1000 7 4420
hill_climber_penalized_score knapPI_11_200_1000_4 1000 8 4900
hill_climber_penalized_score knapPI_11_200_1000_4 1000 9 4460
hill_climber_penalized_score knapPI_11_200_1000_4 1000 10 4700
hill_climber_penalized_score knapPI_11_200_1000_4 1000 11 -4985
hill_climber_penalized_score knapPI_11_200_1000_4 1000 12 4380
hill_climber_penalized_score knapPI_11_200_1000_4 1000 13 -5402
hill_climber_penalized_score knapPI_11_200_1000_4 1000 14 4420
hill_climber_penalized_score knapPI_11_200_1000_4 1000 15 4660
hill_climber_penalized_score knapPI_11_200_1000_4 1000 16 -6024
hill_climber_penalized_score knapPI_11_200_1000_4 1000 17 4120
hill_climber_penalized_score knapPI_11_200_1000_4 1000 18 -5678
hill_climber_penalized_score knapPI_11_200_1000_4 1000 19 4540
hill_climber_penalized_score knapPI_11_200_1000_4 1000 20 4160
hill_climber_penalized_score knapPI_11_200_1000_4 1000 21 4620
hill_climber_penalized_score knapPI_11_200_1000_4 1000 22 4260
hill_climber_penalized_score knapPI_11_200_1000_4 1000 23 4340
hill_climber_penalized_score knapPI_11_200_1000_4 1000 24 -4713
hill_climber_penalized_score knapPI_11_200_1000_4 1000 25 4660
hill_climber_penalized_score knapPI_11_200_1000_4 1000 26 -6796
hill_climber_penalized_score knapPI_11_200_1000_4 1000 27 -7758
hill_climber_penalized_score knapPI_11_200_1000_4 1000 28 4900
hill_climber_penalized_score knapPI_11_200_1000_4 1000 29 -5054
hill_climber_penalized_score knapPI_13_200_1000_4 1000 0 3594
hill_climber_penalized_score knapPI_13_200_1000_4 1000 1 3610
hill_climber_penalized_score knapPI_13_200_1000_4 1000 2 3594
hill_climber_penalized_score knapPI_13_200_1000_4 1000 3 3637
hill_climber_penalized_score knapPI_13_200_1000_4 1000 4 3654
hill_climber_penalized_score knapPI_13_200_1000_4 1000 5 3549
hill_climber_penalized_score knapPI_13_200_1000_4 1000 6 -3195
hill_climber_penalized_score knapPI_13_200_1000_4 1000 7 3593
hill_climber_penalized_score knapPI_13_200_1000_4 1000 8 3620
hill_climber_penalized_score knapPI_13_200_1000_4 1000 9 3592
hill_climber_penalized_score knapPI_13_200_1000_4 1000 10 3602
hill_climber_penalized_score knapPI_13_200_1000_4 1000 11 -2811
hill_climber_penalized_score knapPI_13_200_1000_4 1000 12 3628
hill_climber_penalized_score knapPI_13_200_1000_4 1000 13 3593
hill_climber_penalized_score knapPI_13_200_1000_4 1000 14 3584
hill_climber_penalized_score knapPI_13_200_1000_4 1000 15 -3945
hill_climber_penalized_score knapPI_13_200_1000_4 1000 16 3636
hill_climber_penalized_score knapPI_13_200_1000_4 1000 17 -3108
hill_climber_penalized_score knapPI_13_200_1000_4 1000 18 3477
hill_climber_penalized_score knapPI_13_200_1000_4 1000 19 3557
hill_climber_penalized_score knapPI_13_200_1000_4 1000 20 3602
hill_climber_penalized_score knapPI_13_200_1000_4 1000 21 3637
hill_climber_penalized_score knapPI_13_200_1000_4 1000 22 3566
hill_climber_penalized_score knapPI_13_200_1000_4 1000 23 3663
hill_climber_penalized_score knapPI_13_200_1000_4 1000 24 3593
hill_climber_penalized_score knapPI_13_200_1000_4 1000 25 -2808
hill_climber_penalized_score knapPI_13_200_1000_4 1000 26 3611
hill_climber_penalized_score knapPI_13_200_1000_4 1000 27 3620
hill_climber_penalized_score knapPI_13_200_1000_4 1000 28 -2907
hill_climber_penalized_score knapPI_13_200_1000_4 1000 29 3567
hill_climber_penalized_score knapPI_16_200_1000_4 1000 0 -4699
hill_climber_penalized_score knapPI_16_200_1000_4 1000 1 6723
hill_climber_penalized_score knapPI_16_200_1000_4 1000 2 7162
hill_climber_penalized_score knapPI_16_200_1000_4 1000 3 9690
hill_climber_penalized_score knapPI_16_200_1000_4 1000 4 10128
hill_climber_penalized_score knapPI_16_200_1000_4 1000 5 8167
hill_climber_penalized_score knapPI_16_200_1000_4 1000 6 -4895
hill_climber_penalized_score knapPI_16_200_1000_4 1000 7 9072
hill_climber_penalized_score knapPI_16_200_1000_4 1000 8 8269
hill_climber_penalized_score knapPI_16_200_1000_4 1000 9 -4476
hill_climber_penalized_score knapPI_16_200_1000_4 1000 10 7844
hill_climber_penalized_score knapPI_16_200_1000_4 1000 11 9572
